RR,DG,RG,GD,CS,DD,RD,NG,GN,GT,AV,IC,GE,PD,DC,GK,KG,DE,RY,CE,DR,NY,QG,CD,AY,GR,AD,YA,EC,GS,RA,EG,RK,NC,CK,VD,VR,class
2.8257431878916868,3.678407597173334,3.8429692739486265,3.5611625354683047,3.1746994341204458,2.7361141028862117,2.8329787251925773,2.551048475030248,3.0526861105754164,4.469087853558726,6.9458492327871895,1.3282299632941883,5.858601836561871,4.99464636319166,0.6749455090075737,3.5892644072164703,3.8215028054206632,3.9131341052829702,1.7262362953493928,0.8269720051057412,2.6629825995832483,1.1195404285775987,4.0697893430928325,0.5839987220604687,3.2355396109274013,3.1147134376631715,4.784688783301214,2.184582470458212,0.6864790556035469,5.828497148386742,4.41106428577079,4.296142149132897,4.851778636300152,1.6449323960842086,1.995196421489212,3.5799176292584463,4.710633379501822,1
4.238021163015641,2.6996010845070315,2.6254460651557645,3.017048585313043,1.242027798901714,4.916943843207303,5.254278902391051,3.210992645522055,3.052483939901681,3.181707094353748,5.559005745862933,0.6521196097615689,6.862998307525805,1.718967041723884,0.8453799428497879,4.573466534473232,4.573324908654722,13.139280773985696,1.1119186545394453,2.5697212198400483,4.919657291715273,1.3507141749082852,4.2134414858145695,1.0142299517748818,1.4732750661836034,2.766445143311876,5.929526752398367,1.444102101455246,2.6933819712287144,6.424305023085357,5.608962408833479,7.020592221633488,7.286545484707247,0.8404492874531637,1.4213963419075717,4.886223036992653,4.012679010259105,1
0.2441368708127697,1.7779390576951841,0.8758578867987366,2.2789507509585856,0.564381951430335,1.82698010720267,1.044783408082438,1.252307126878576,0.1848471802162362,1.8460402449047868,2.8858454452476563,0.2572415836139605,0.7812920864595811,1.3986774185677335,1.1080927935193994,0.5340081954083616,0.29999501510217386,1.8256586282624376,1.0309753825343653,0.2962677287851746,1.2374412436414108,0.1218871554141156,0.8421229458264384,0.7204600459538463,1.3103001468770925,1.3257773642174726,2.399667212640028,2.6308298122544067,0.19305978339157376,3.3569415414767394,1.1455558107049917,2.6296377916929856,0.5966992369554082,0.5077837595946035,1.3199899116269715,1.2754251795785672,1.6593215065031357,1
1.1037486587013436,0.4735433552924549,0.6302680573409685,0.4557503249316716,0.01940757224295462,0.5026665387051062,0.20737301475288206,0.4628932277811531,0.7908600602365491,0.5298162430028642,0.28247907844536896,0.12598107813743886,0.4479843510438658,0.10450471103241994,0.0028281794095672977,0.4966791003467846,0.3068131021824696,0.5791831852208201,0.2633812147465333,0.11411452795765015,0.44334736253333296,0.2696097854827396,0.3112389747802817,0.02328361962409833,0.2407255090304323,0.6410046795819887,0.2819796225790596,0.1946763002385831,0.0035663041372515124,0.9745260157757156,0.7823772230664461,0.5404489633488351,0.2360413438029801,0.0053357085129931035,0.023931489585647458,0.24054875195100606,0.3449946358894345,1
0.17318211123238442,0.3362406790194471,1.639821287961078,1.659364760995227,0.278100995501711,1.5770116404677688,0.5306378691770738,0.160695086448743,0.2531236018558385,0.5463907789035695,0.4547730048221285,0.03581703092385993,1.2579698959439811,0.6537014721154677,0.0975185359712442,0.31594561065104576,0.5566931660442838,1.9603280473140496,0.21802202921743885,0.2567626417827981,0.1769446582053758,0.20991589856501772,0.12959194843763375,0.10670206906645048,0.07853904757191478,0.5230396707698954,0.9299993431423288,0.2505630157656969,0.11399375895772852,0.6605702237743665,0.1799986628751915,0.20795592787264647,0.17631965726511215,0.012970558426370231,0.3401201031367643,0.4972469324717275,0.8270333172361634,1
0.23008704953591014,0.3916618451281023,0.3448249478454357,0.3385446504765597,0.11274150188161686,0.48773897073625805,0.2775135035461397,0.4274946027439736,0.3695406988302353,0.5621943989460053,0.33412650243896025,0.08701228266983585,0.4418460734970692,0.2499294630248805,0.07341902599664063,0.4789121978886023,0.3421287872334069,0.5949251780593089,0.23450616677747746,0.1181021634314392,0.7953761761303971,0.2752927131692348,0.2838126802049946,0.04669548014786403,0.2371732525267853,0.2583865889377609,0.259970078118971,0.3595450588588578,0.1601288651075749,0.5418738717277564,0.31336862403724264,0.4243078737717608,0.5073320139750498,0.14528122403753427,0.06140511599563656,0.3984842734260778,0.5294463510219802,1
0.7838922704427578,0.9194680425414408,1.7344155078105659,0.7854519042090068,0.4012338955431208,0.5817067198965751,0.5858340096471027,1.4192183550467263,1.9211398080303732,1.3178642251017012,5.4278475770871415,0.5987301089562761,1.4953128432321008,0.6450698181405611,0.05574443981785721,0.6771377105753041,1.4607172360076317,0.8999668608612639,0.5639433590515406,0.12032606543495016,0.4309777138706868,0.4840298797586708,1.013034298869569,0.051385901549132966,1.7582814073676492,1.797370676112673,0.9765114461888644,1.1551417062377385,0.10227211012054488,2.361290877452086,1.2713717700206584,0.805017695674866,0.7390401255271613,0.07471801609414516,0.06925764746785894,0.5503193555712228,1.1887411830214918,1
0.3934357853762937,0.7418939936415778,0.3493632609390226,0.7376205899984536,0.01902560515443961,1.7322757288463826,0.5831612313858384,0.6009568159091514,0.6176397080590393,0.81167886029084,1.169520400706711,0.0059688122147775816,1.6184358326019779,0.8886630607152153,0.0229975850272494,1.196805906883799,1.4298046691012012,3.8692950532232016,0.09171997578359684,0.04839632954386721,0.8125611258941773,0.1437967401094699,0.5582987878432466,0.0173231474663743,0.12847669335607612,0.2556448718761278,1.6129996101067572,0.14331040541123924,0.05454509771241313,1.67923199984349,0.9158952576721155,1.5996184926114208,1.7606264821598443,0.011320214433531902,0.042179722173898065,2.057240125529753,0.4888238638067121,1
0.5710879814334496,0.5516478246764931,0.5326420244040623,0.4669244846776493,0.5448666911552942,0.3808063908505913,0.4472987907343456,0.3989899871880989,0.3801739936781349,1.2097642876584302,1.7924741398720268,0.3504263113222149,0.3672121102050155,0.27424241943631483,0.06558308206613128,0.3272825657444797,0.456449978447274,0.3737310367383286,0.4545803207718584,0.2168683978462604,0.30387124467204363,0.2030874524237234,0.2921705594207471,0.17377322376874166,1.0563096536449494,0.5079418953341159,0.7294159638377842,0.7068471082856599,0.07489774860643239,1.4077144143886609,0.6627322824992299,0.6753615467949458,0.70589557886449,0.07810845524243712,0.301391551492783,0.2767989537461604,0.4816662608767428,1
0.4636451713471021,0.2817828167984985,1.7691148797171683,1.6684863054602501,0.0717990243180377,0.06574718225945936,0.0801913059300037,1.5590629944131873,1.5599018677017111,1.014293555136657,1.161295260511202,0.08642610416579333,0.4286669267413941,0.1608607558904944,0.014249224227918716,1.3811426511640887,0.9875821866265818,0.20649170086629448,0.0775127140473652,0.15206431883926078,0.6688035115694504,0.09872164347547044,0.12339640470839475,0.8783724550468646,0.4861417560541898,1.0357945764867682,0.27223369624099675,0.07505561020179878,0.13952005867948464,1.1000868403500164,0.9943088110984272,1.2554212346339506,0.3683972428676425,0.04002488078070138,0.02462847541705931,0.05461541179012945,0.8890040012198629,1
1.1358989978375886,1.9172001234964609,1.731794304765234,1.4607449064113998,1.5638646192364456,1.1015540737650105,1.1589107808039791,1.829848604138109,1.1732220003586813,2.035929872178063,3.8971506409205614,0.7520811734455505,1.2416475589090503,1.1818838930654558,1.6074608671462198,1.7127587881740571,1.319128223762602,1.0886663171352349,0.5809367004488157,0.3268153669308757,0.9794574145792057,0.6416232802976983,1.2410001521883842,0.31887046077001624,1.2889337742854383,1.9418532158643675,3.1901174096167706,1.1859419231110773,0.4628344013284104,4.839873880948273,1.550283733124625,2.100283108894515,1.5084353447685923,0.3994641211429579,0.22307583306177628,1.1785094464346366,1.513012156483176,1
2.3735103881495148,1.9537596391776744,2.5770279122573894,1.459510487938335,0.7998146673630997,1.9845412419626025,1.1034483807735225,1.8919935145798117,0.697991988223031,1.2874689357781717,3.625664486215901,0.08566564583515789,2.8110558410456097,2.890267502189733,0.3768674787279445,0.7102334367575437,3.6680323573638396,3.3131442298167264,1.6821655315124968,0.3657036804417496,1.4339922363399011,1.5546644427538547,1.6115597583532328,1.196607603164773,1.9523833438803704,4.139117513073882,0.8828822614265424,0.683628924892197,0.6592385142636672,4.476395989824723,1.3288143242790202,1.7009379418168908,2.967245744154774,0.14536047408360922,1.7404288855289058,5.11375360685664,2.727586999579645,1
1.7855773617132933,1.2494373019066194,1.3890498669208249,1.177690429084273,0.3144456677126083,0.6863160357953572,0.939641947116484,0.5973588970689601,1.226256096995762,1.6725652008905996,1.530933941583607,0.2692202499980837,1.1505302117507543,0.8593077466671385,0.05109213733263565,1.2024201439515048,0.851518067679687,0.9807028218237602,0.5775184358049126,0.1324170239430068,0.977760811051428,0.4104430857044348,0.5931936642236227,0.16220940621840166,0.6704696982837046,0.8736861611490506,1.088714291302155,0.650859146809714,0.0713845672562546,1.9411327129357283,0.7382511439814057,0.8684775221528156,1.0637422457614234,0.05126695583119422,0.2536253385552346,2.0865426924692128,1.4755609707938782,1
1.1073733464549795,1.8203492673956296,1.556586033547301,0.9563925214047004,0.5009019478055942,0.8311433809011711,0.4407873668948951,0.6508857629599699,1.444829750454344,0.9559403460818132,0.8897375580161769,0.2526155467661624,2.7093394266801663,0.7089408861157045,0.3150665100274752,2.904813814695503,1.1636420148642732,0.8528297963060887,0.21593497452932384,1.060166446122703,0.38494236874414267,0.2933868226670948,0.6834556523972828,0.39928933834052704,1.964078899750092,0.6747630888714731,0.532369025191348,0.17129439014401066,0.5277516913325568,2.2021956300939185,0.7222764250960714,2.3007643678868397,1.1198368650774415,0.066572650457913,0.6816342043210276,2.1112859403737434,1.6484333978048158,1
1.5957562490222847,1.3126482567493194,2.047257416476472,1.6452764642192237,0.6695743033444187,3.626763587037928,1.2093535718638635,1.6079372192682209,0.6658176847982629,2.2754065115055604,3.4013494585015884,0.3597593173124752,2.4785385818219976,1.096933669587675,0.1826101296683033,1.3876486345332733,0.8533776986533139,2.1951050766536016,0.6311534972741141,0.33316408417816284,1.5157976659367742,0.17348486031193167,1.4919171992232392,0.21570927382506352,0.4975339343785326,2.4149415761076076,1.516932139978135,0.3136731935092465,0.2001625644072828,3.1631484236293734,2.210714051073108,3.4388918138945157,0.9026592354981876,0.15385355031397335,0.2787078635351729,0.9581231067524296,1.0553158384338883,1
2.0771452543519158,0.32012804443024817,0.5434236286153176,0.3068498783880873,0.09287801527018194,0.7879868624623191,0.6228748165518038,0.2799415599562636,0.5048571663659099,0.6263061372019662,0.6465431496776781,0.08402866280570788,0.3057750553296831,0.11885166361928302,0.13922531058049653,0.2756433348988062,0.6811238544114763,0.7037950543453054,0.7202120302895398,0.19213633888063808,0.7020005275601795,0.1539820094920584,0.6949203729197798,0.2158711373031408,0.19013174645167555,0.5029261568409558,0.538460373880941,0.3240005257418045,0.0646998761894181,0.6759625041203415,1.222807864587218,0.4264858851815866,0.8172557666826876,0.213351788627186,0.059783874602274675,0.9063262260570464,0.5477486581685453,1
0.2527934627039229,1.277710241609004,0.8005713863557481,1.0117113946217162,0.6599445096782351,1.0718596337836517,0.4235213664489991,0.9642757315296598,0.7924605410196498,1.5516392299130846,1.5891475802284394,0.08750541026517276,2.4629569433489507,2.6614581658936243,0.1134486243284706,1.215229540160392,0.6010584660688337,1.2311333944377767,0.2628731703832314,0.2215480102697888,0.5215047836235732,0.1337766759773301,1.419601146351147,0.13060369734997376,0.3732591807410823,0.6282453712326839,1.903175978577496,0.2622907202647756,0.1641463234550124,3.4977577964687256,1.0422577902693313,3.5435414977008204,0.20742227075438796,0.23482961908162214,0.12801239097016295,0.9886155504312608,1.0103285770809822,1
0.5525056643377999,1.4716711432940581,0.7363324222837553,1.6709280056741465,0.2516987245209298,1.1651472323832317,0.6958234244658147,1.3590449629566967,0.8814742981928336,1.334223526056727,1.035410143633334,0.1039310424688792,2.2949739738050616,1.4527012537019097,0.1490872733870992,1.0155853916040078,1.3370093944014303,0.8713849567773206,0.2430996558008971,0.21878421782300253,0.6010884994860056,0.3309176860743224,0.9539686164206044,0.25734502601792675,0.7386958612575404,1.2235901422148918,1.508120200556193,0.39463164320377775,0.1044434694728563,2.4715957132371966,0.9665097032961107,2.691340512977296,0.60677426614221,0.22653776385942476,0.05888463661258817,1.0307833269855584,1.3274209290476215,1
1.9590381637676757,0.7231339852917735,1.065928585131381,1.3000434114377275,0.05810074118346091,1.795286103639676,0.8555910271649085,0.5874483258265379,0.6847526977276089,1.0096329398659605,1.3337799788736855,0.11104522549415607,0.8472846008207564,1.806438599613168,0.030077796740303142,0.9294713050966892,1.1257405586886708,1.3617293254840197,1.4289182130706597,0.023412639444289597,0.9226842716909618,0.4780379892104881,0.4684007685725135,0.13144768479636673,1.443773704227283,0.4834221232376245,2.5681257255042267,1.3522636261343473,0.05331793847922344,1.5481117548968644,1.1820231681928917,1.100710944867284,1.8704880291266133,0.038295254535132335,0.09317097435683863,1.0829530770799043,0.9004173084849505,1
0.3459431390464385,0.21002964321055134,0.2072235766033721,0.1773478349862378,0.0867691184198524,0.6645468208575963,0.3125439782555631,0.16767158544153213,0.14052631353663186,0.19674018582437688,0.451240305240683,0.08355296632998792,0.4167049494913535,0.22196221183166046,0.0527273786664778,0.4402503342974452,0.2303937426435301,1.074015396553503,0.28277831442336715,0.11769196963759493,0.4306641221908969,0.1009368344576312,0.16898983412783494,0.04369119467028326,0.12349979446548845,0.2640197776918164,0.731853486072077,0.1635048532815274,0.1629666917929143,0.3235615311403979,0.6291585098159173,0.29553367687812954,0.5715970915574039,0.04839507075565306,0.15504625593032273,0.5184464845244188,0.5260778192595557,1
2.3061853835364783,0.91069525939189,1.0590427127411222,0.7663426153776505,0.1410631168441995,1.193690077222323,0.9999978007625372,0.494071126952965,0.5457203731174595,0.935646129519052,1.4932336601610627,0.17782947569987384,0.5334812913599745,1.2937691613829294,0.055944011216177966,0.6728082084758845,0.8173150307061138,0.9767181456332791,1.760058108921443,0.09238473040076377,0.6598989794531087,0.87852382506469,0.3870234683246975,0.04924338392198144,0.8351376060670386,1.1304956313650845,1.4442077694417867,0.93832504929939,0.10806320409965046,1.755439991242726,1.692526813852196,0.6681141912143618,1.26557626164722,0.06256615129020575,0.30134253049272314,0.7396204792383988,1.1755092021432525,1
2.3941534846872163,0.8323442828651575,0.8703750542694547,0.6091415297199834,0.08883586846715393,1.1218616271770807,0.7251962539290985,0.5469508209092742,0.4769929021644255,0.7648878636616562,1.5195618201928245,0.14080736716886624,0.4659136698350847,1.1085782683170853,0.055355258851491736,0.5493455604614694,0.6612093772246883,0.9490188192744794,1.7587733259314309,0.09044795028099913,0.5686654479818422,0.806497929578768,0.3102674675159398,0.03720618071547563,0.7893367670334276,0.7969382947036179,1.4322290819960366,0.7816526037080838,0.1594676522558983,1.5581126267731007,1.6321249441120167,0.4603693361433578,1.0976947625805036,0.029322105500767682,0.3232011220801323,0.595203006993848,1.1232910822893842,1
1.296428642338945,1.4091564443285651,0.9578602260258228,1.72670212278209,0.17923659336388634,1.0857304722243526,1.3642904078925544,1.141441677610339,0.9087574845358432,0.8992287789894954,1.174951055461786,0.08779932171167915,0.9833236710405512,1.5724083231969768,0.6930149508289147,1.3809730502053292,1.4227909402545371,1.1339283637920838,0.7691744518133706,0.7019155629148819,0.9065754813797452,0.8627044680875889,0.6348718098143977,0.3187417694345494,1.2188286833134476,0.8165270809139082,1.2078369420279609,1.7612099431341726,0.1395228553093152,1.995446123299209,1.2104145068797203,1.1990408954873095,1.6843241016489472,0.16982868308244026,0.24226998020802826,1.2430303883068536,1.2219881008979554,1
2.528436565780652,0.9890133263468328,1.5356303354977665,1.4822356969098172,0.34219698502352075,0.667515539037037,2.0280106547877588,0.7945199296473925,0.6573017485263443,0.8117472124113427,0.9014395136369168,0.06424924307372215,1.285718858368729,1.2582497887894801,1.2189266987435303,0.8076370000800981,1.2697477257069252,0.8535875084619151,0.9913585591936844,0.9140292258420276,1.1944621210350124,0.6100188646377908,0.5546746355447847,0.32830648013645763,0.99827874842103,1.9856673650926395,1.0948049540323064,1.9067784003821164,0.07546943089372922,2.181302883782448,1.19716380014649,1.3255425128116498,1.98375097900964,0.2261842662396249,0.09609474766713416,1.2196582755751595,1.3315516229056044,1
1.9256757834203773,2.0767186522888124,1.2775635487748975,2.0799336319078696,0.4536142455036713,2.2961201416873296,1.3367445973060137,1.7026249942503922,1.2324907485749308,1.6442473573455518,1.7298821890052547,0.7487290027006478,2.294330086679604,3.1919734146097927,0.29858668616390865,2.2526634101102427,2.0507498214027913,2.3091948802428925,1.0058595919588933,1.014769032228681,1.3576401193869532,1.3788500838917876,1.3127111208773607,0.7476083338607497,1.2933356722138447,1.2298965120972687,2.023315659358103,1.1112666696122526,0.2151253273588697,2.683571721540066,1.369919025267568,2.4250591674083424,1.8729581658806824,0.23583428440686555,0.5092063481711571,1.6967394190641891,1.3473003240893764,1
2.1324396862258945,3.1479797903568034,2.311712543847434,3.2952463064879587,0.5659903453119995,2.1066685374851786,2.6255765016633106,1.7656530526596284,1.1782349159144598,2.0798437289618716,1.5765726497256431,0.06017408878139716,3.3850269960591013,1.639091501677001,0.2252256506772607,2.406831914726531,2.4558913658896477,2.7462277587554342,0.8523617697646032,0.026486099334308396,1.9629833134062624,0.6194806097977973,1.1252966827286832,0.04022928041197808,1.9880132756361064,1.2181935405235949,2.8230205383086893,1.3521395962035518,0.14438562547310513,3.2533426949893482,0.9934478872991004,1.901091240623337,1.9741380693222628,0.1027666891292122,0.16065843466675178,2.243625755326045,1.5730465691542297,1
2.6133276799975893,1.0908575096830573,0.985389489511148,1.7005105190066532,1.6050970288870836,0.8196668489065405,0.748097293445899,0.7510778776551903,1.342417150918364,0.7206237403213581,1.7600723920092118,0.6646637709191704,0.8675727761078902,1.1348610169791429,0.41882549690411225,1.2304184469885908,1.2170559422119238,1.8394154331289092,0.7205291747241791,1.3314985360261635,0.6911239642961663,0.4056084397137411,0.44734404957530394,0.493671878232154,0.5446184374132089,0.8715609931893729,1.3527036584375296,0.7228796400424382,0.4963903235389136,1.0825604485147151,1.4313640310226023,1.9766233901136083,1.6741538446625437,0.7367759724309909,0.5217320469684761,0.673895247002593,1.1757553023520115,1
2.0007017930013054,2.0213401594213374,0.7377715240255169,1.1804347817484364,0.09551300818005178,1.9395061001379,1.2456906114590676,1.0725524625018534,0.8642623935298247,0.4127698612118809,1.8606002927985683,0.08056163584639317,1.6855290782458272,1.5432737189957981,0.07026137211579836,0.9357868346170484,0.7660717511949162,3.4222667725295284,1.242677516852134,0.07737444458271625,2.0743275536556407,0.338735978081629,1.2776499700954256,0.07731145345446158,0.4618889840765095,0.8346566347720601,1.7364909892917726,0.22687789768025346,0.13709532031667265,1.1272759999590292,1.1400845442833765,1.632132938091397,2.5424515774809864,0.0443053845071778,0.06757753691276394,2.3424365658786304,0.8572099559048547,1
0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.0,0.11,0.0018181818181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1
1.3008477790228343,0.9535121436263212,0.4708674602872746,1.0489935824222807,0.08759587994813887,0.6818854957326915,0.4472537398097959,0.2564920181194758,0.3757668481650369,0.7277432601681832,1.0640654412542343,0.09528095851965784,0.8461238716872603,0.3770034046337858,0.052573624905265216,0.7089817157529104,0.7827024481261916,1.057632405252384,0.17475737724458212,0.030234445819350024,0.5846443882251927,0.08234080885398859,0.2309134563821689,0.02023529696610148,0.3865866335255911,0.2499381761114315,0.3943104484972626,0.4079983632750581,0.9239058513973432,0.5507881641903061,0.7402341806353531,1.105440039304717,0.5965952190989479,0.04392636224006555,0.015561631795007991,1.244704528038038,0.5452388573957898,1
0.3233431505852121,0.3835586651436962,0.2496201088348834,0.9473627487621348,0.08455778547915298,0.3147142966518403,0.2602619007526644,0.3180243790421107,1.3764527381041678,0.8403606844984327,1.1995018017566017,0.3173269436112397,0.4756282334397573,0.5163888971180316,0.005320442787705114,0.7195229090861653,0.648260061264522,0.5163364661549068,0.17747903008795274,0.021345783658243484,0.20302867335969546,0.5975353413924601,0.3058114195771348,0.015499694648284454,0.1361464886357217,0.2597854149421693,0.5382279957539524,0.25170367385935777,0.017213639718321336,0.4916687814538003,0.294226677062466,0.8275931127732492,1.0645308447051705,0.058509672851861386,0.17696547026232334,0.7298360637257616,0.5826770116933242,1
1.4334551362894532,0.8365808289336625,0.44305894281001423,1.0482332840353112,0.12135674464373035,0.5965651352567459,0.4758051713249904,0.2432136869364692,0.43341466684169605,0.6778751500723963,0.995162041797113,0.09538371197146774,0.9104953786861524,0.3896216081367954,0.05100271265855261,0.7047292806309655,0.8604122329235776,1.0700242571622562,0.2380060867413185,0.026852835558148186,0.6044300997420453,0.0708268603792626,0.2521825718460857,0.015200922954421704,0.3884981284422398,0.3488743472027251,0.5152217914621877,0.4249062096186251,0.9711212148864976,0.6116589513078614,0.7322625676687564,1.1238125458519743,0.7859773012034549,0.014764721970668613,0.0353992309902635,1.1450162255462213,0.4465259751942505,1
