class,GT,VF,AV,FV,TG,RR,VV,GA,VY,VA,VG,GI,YV,AY,FG,IV,GV,IG,AA,VI,TV,RY,GY,YA,AI,VT,AG,GD,KG,FA,GR,RG,GS,YR,AT,PD,MC
0.0,0.5877357105,0.4907550406,1.2356157047,0.5068985428,0.3618075137,1.6380675972999998,1.6162044969,0.3897459984,0.426829611,2.0328835707,0.3412526899,0.7041919216,0.6944868820000001,0.8009980165,0.6767048044,1.3273701222,0.3847568229,0.2557603538,1.0309791813000002,1.5023740028,1.2087093018,0.4483871636,0.0581495497,1.2925980984999998,1.0712369173,0.9594436153000002,0.4184183263,0.5225227957999999,0.4164354418,1.2491729893999999,1.0312166075000002,2.1700224719,0.5969614674,0.05971038519999999,0.6777077975,0.1857769065,0.38083374
0.0,1.2910339043999999,2.4368799248999995,1.2177338288,1.7625770316999998,1.0088555146,1.2628815841,1.9704555872,1.1867218558,1.1730983281999998,1.1818135157,1.2086338382,1.448872083,1.0897097733,0.7451011036,1.4287869306999998,1.7416904599,1.3645527878,1.2329766997,1.2246432682,1.9112617053,1.298715518,1.0005418853,0.8950038444,0.6848747832,1.4762217721,1.2299111065,1.1467331346,1.0255737137999998,1.49044423,1.2566951835,1.1834790301000002,1.1061609262,1.6481692469999998,1.1137299175,0.9612800856,1.0459999170999998,0.1196748015
0.0,1.2196545117,1.6403501222,1.8567322937,1.1658792279,1.6138950032,0.3835060403,1.8913003214,1.0598996101,1.4049634991,1.3319251508,0.9586091728,1.6001994558,0.969374192,1.2894092296,2.44566363,2.1436518218,3.1334958796,1.1545858669,1.456846936,1.4114944347999998,0.9879115701,0.47206323,1.4693513672,0.8654681793,1.0085535962,1.3617632245,1.2665405169,2.7686023487000004,1.0593443026,0.741972379,1.118013086,0.6529422371,2.4172874256,0.8374055542,1.3618156071,0.5490894096999999,0.1610999466
0.0,1.0385312419,1.0553840793,1.2925125123999999,1.1271606579,1.7347856641,1.9231082801,1.9354022995,1.0227462093,0.9651015563,1.1723165016,1.4143288197,1.7273511556,0.8310457662,1.4791915904,0.6688581851,1.64965253,1.3498201998,1.3559541813999998,1.6353470856999999,2.0161622092,1.0827127661,1.4839441533,0.430598343,1.3794209628999998,1.4334091896,1.1287287681,1.0047925076,1.1909316772,1.0386212445,1.4684703549,0.4833212979000001,0.995841488,1.5681969921,0.57099188,1.1905441457,1.8878008384,0.045585140700000006
0.0,0.7498852362999999,0.123595186,2.3448222886,0.1139095061,1.0197632804,3.1439683085000008,2.1557520877,1.0054415942,0.5083154108999999,2.297983637,1.353881251,0.5147391362,0.2710853488,0.6610650562,0.2831485277,1.6486243859,1.0555877471,0.6689383412,4.873564158,1.6086976536,2.6164636072999996,1.3794605103,0.1603890705,0.08456746119999999,1.7775960771,1.4247272896,1.210181435,1.9050131162,0.7564591398999999,0.1447891392,1.9695155193,0.6036806624000001,2.5954794547000004,1.7083124036,1.8621697641,1.5877924053999999,0.0197187934
0.0,1.8237667507,1.6122278912,1.6267715609,1.5289547513,1.6601365256,0.4939003680999999,1.5901878197,1.2686079357,1.484405466,1.4986000252,1.4136069168,2.1731335744,1.2470469187,1.385348935,3.1244117988,1.9070123005,3.4998746340999998,1.3396006954,1.5443196066999998,1.4757891796,1.3020259429,0.5199503734,1.7450766126,1.2446376857,1.0542665141,1.5839916381,1.8713895281,2.85906448,1.2605056629000002,0.6466399725,1.6910016066999998,0.6886261684999999,2.7943024397000005,0.8373919851999999,1.6291066688999998,0.6553966041,0.5590407315000001
0.0,1.6565287577,1.9782133624,1.8166541129,1.6236891302,1.9589630425,0.2999239158,2.1349182246,1.3792542889,1.6821786729,1.7983500408,1.0385128206,1.3066453458,1.314660818,1.301572018,2.8021829951000004,2.344319345,3.433715163,0.9407664456,1.5759850472999999,1.8438181992,0.9823247747,0.5295142843999999,1.5484159699,1.1947750199,1.2602637771,1.4908661635,1.6711122622,2.8997061426,1.0393327012,0.8193108111,1.4991250458,0.7050183423,2.7797228802999996,0.8733187823999999,1.5715949826,0.724884841,0.1942348271
0.0,1.1685149163,0.9327919377,1.7382731991,1.0719117384,0.9970598411,0.9669554637,1.8034198048,1.6100231851,0.6678038925,2.079255412,1.4441155903999998,0.8823797731999999,0.7661710690000001,1.2313504097,1.1735487037,1.3751141219,1.5195062428,1.1273277309,2.5347298964999996,1.3556921313,1.3166845161,0.5321532092999999,0.9905442355,1.152179255,1.3678278083,1.2460784444,1.4743507787999999,1.0639927515,1.0729424288,1.3287662189,1.3863784029,1.3423275238999999,1.811066265,0.5608228772,1.8248532578,1.8515746593,0.0751385499
0.0,0.8540326739,0.931432094,1.0323850886,0.9212715043,0.8165241256,1.6044239997999998,1.3482017788999998,1.0237026023,0.4241085032,1.2737706204,1.1553916225,0.8493204962,0.5348895760999999,0.5590608734,0.6356883109,1.2062605411,1.0278854081,0.938637294,1.3030183648000002,1.1704078759,0.9642979848,0.5643717671000001,0.6860761215000001,0.5754201385000001,0.9739608189,1.2332329173,1.2640374114,1.0241785875,0.6486451128,0.7903801051,1.1830076628,0.8690807284,1.6052534305,0.5406392427000001,1.2586757442,1.0857435936,0.1199528691
0.0,0.8515830746999999,0.6587428267000001,0.9998511641999998,0.8784216223000001,0.8050120995,1.0939934891,0.7786819215999999,1.2900999107,0.5256001066,1.2335600954,0.8488622190999999,1.6345558843999999,0.4005008297,0.6720409927,1.4972206616,1.2130930446,1.1064925909,0.7006955853,1.4230420097,0.9179429744,1.4023995098,0.4900387027000001,0.7994231905,0.4785430920999999,0.8224197326999999,1.4559352131999999,1.896119189,0.3729180994,0.8084282344,0.7818869443,0.9715235089,0.8093847507999999,1.1408698098,0.4928936918,0.8453229588999999,0.39387375840000005,0.0454459017
0.0,2.0181473667,1.5042141256,3.0268890782,1.7065735116999998,2.0303904259,3.3559893946,2.2419601639,2.6762340186,1.5195248237,3.1550832651000005,2.1146611591,2.044880843,1.2917435845,1.8342161998,1.9686636657,1.9620444304,1.9620590282,2.0462456718,4.995021462,2.2193160745,1.8082374034,1.223427564,1.091802376,2.5641169032999995,3.0433876162,1.8053451993,2.7980708504,2.6578808674,2.3035391735,1.8848561417,2.0344402975,2.1792313844,3.5321238551000005,1.3219382602,2.8722884785,2.0805544955,0.3253191764
0.0,2.0642299584,1.9194860919,4.5552838963,4.3907209414,0.6338333203000001,3.0401784158,6.719927986,2.1779980074,0.945102288,4.4881374073,3.0081068432999998,0.9845220444,4.0309743647,5.449030077200001,3.4619101383000004,2.7200198087000005,2.5608444586,3.4032205203000006,3.9540192958,2.6928232792,3.3339025843000005,2.7292987103000006,2.3657894058,2.3993706615000003,6.538080560599998,3.9856488118,0.6662808401,2.5277845986,5.0122072012,2.3760422968999997,3.4629987256999994,2.5756530108999995,0.5690211082,1.1681319966,1.5070043191999998,0.7940690840000001,0.0916498143
0.0,4.2518852766,2.9431812698,5.4731636265,3.4279799319000004,4.1452510431,3.9958765726,6.2620700638,4.7943772012,2.2438859109,5.4916977699,4.1085062344,4.2446938724,2.0053367143,2.2508991103,2.3939108616,5.045495276999999,4.7239920164,3.9703810456,6.6569174172,5.4603998087,5.8825587087,1.6395882446,1.5533434200999998,2.5126654031,5.3216777331,5.636757186900001,5.2193521408,3.8857715996,3.2684433512999997,3.2248943482,4.4886400343,3.7098835844,6.447694600199999,1.8156068884,5.466092744400001,3.8191474815,0.3515931287
0.0,0.7046988947,0.5130805123000001,0.640918599,0.4171428809,0.3779159081,0.1386391193,0.8728694052,0.8740834601,0.5348742158,0.9180068194,0.9492115711,0.9718809808,1.0214710289,0.2460402463,0.1953805473,0.6882333988,0.9539319895,0.3073237853,0.5767921227,0.5098537142,0.5077092219000001,0.1163129976,0.5266760271,0.2496052523,0.368719068,0.9350724870000002,0.3818026697,0.35207927520000004,0.2350300101,0.2557756016,0.1613356193,1.1570575245,0.3615636913,0.4041316472,0.4177588688,0.240840526,0.0525115785
0.0,1.020522693,1.0433500158,1.5183968655,0.9846017839,0.7257434701,0.4371419391,1.0310446302,1.8127918981,0.6818768927,1.0943630898999999,1.3556924153,1.7001400734999998,0.802830205,0.4309964165,0.5017822854,0.7731841485,1.7523139657,0.8249769651,1.8778625251,0.9216957246,1.1421579475,0.2367753011,0.7629748637999999,0.2709331353,0.9086725458,1.0585553206,1.0932748608,0.5069646376999999,0.6800412795,0.4658802414,0.4336761208,1.9506662515,1.0511708206,0.7539019806,1.599741929,0.5328339786999999,0.0443436041
0.0,1.707507498,1.837058519,2.8513913110000004,1.6028543281,1.702929608,2.0535758677,4.051544514,1.7844439075,1.3500646988999998,2.6013706553,1.6851075085,1.6057434116,1.0594238678,0.7851257193,0.7910110562,3.017006016700001,2.0878702426,1.4357347372,2.7351259084999997,2.5215508132999997,2.7319077660999995,0.6032587711,0.5985080166,0.7412974465,2.2338814406,2.5864805551000005,1.7811997809,1.482419094,1.1774177218,1.1723082486,1.1191517612,1.1064100353,2.4528842960999997,0.6866039209999999,2.4519681992,1.8851399979,0.09962213790000002
0.0,3.8262686882,2.8106139115000004,5.3775226749,3.3128701362,3.9377912326,3.6263731353,6.185572528300002,4.5860355494,2.1863189436000003,5.388745435399999,3.8383017975,4.0710967751,1.8025276359,2.0861646627,2.2758795425,4.9057640332,4.4910421625,3.7436403369,6.4070663012,5.1593686465,5.5211438149,1.4813895091,1.366139854,2.375761526,5.0987778741,5.425143582,5.0930083885,3.7100961835,3.0850547992999995,3.0327181123000004,4.0839919828,3.6630109693,5.774615474299998,1.6385219782,4.968851416199999,3.4277882208999997,0.4221225785
0.0,0.3879360669,1.2642649322,0.9020988949,0.754908659,0.5006764182,0.6463451457,1.5555915669,0.8630347442,0.753032875,1.0652138117,0.8893738558,0.526201394,0.2501926882,0.2121760731,0.4714560836999999,1.0346454023,1.0092027359,0.4426105869,0.7695435212999999,1.5657708713999998,1.411075279,0.2178295737,0.2166950342,0.2046329744,0.602145032,0.7639689156,1.3059484987999999,1.2049348691,0.4160677789,0.4932880928,0.9312257832,0.312206212,0.810513939,0.3810992717,0.5425186218,0.4229045175,0.088785297
0.0,1.2398212181,0.6667462764000001,1.0405030848,0.5112217612,1.3859498454,0.5107016536999999,1.7656408955,0.7488796862999999,1.5288309479,0.9312552967,1.4135831125,0.5582844564999999,0.2388431405,0.3160288123,0.4624749302,1.0253804809,1.1629209723,1.1047312863,1.0842141282,1.7199900869999998,1.2648863793,0.211735679,0.19010232,0.2303811217,0.8229679181,1.276339475,0.8463983443,0.6280141806,0.8225537596,0.5371068260999999,0.8795037068000001,0.4434196409,1.0146852209,0.4763081555000001,0.9622952841999998,0.8981860331999999,0.1438828659
0.0,2.851012776,2.504083311,7.1726961911,2.8703826555000003,3.5252183144999996,3.3165015763000003,4.9179817986000005,4.5171275009,2.6585563524,4.8469874601,3.5663059056999997,2.0073471827,2.4496893364,2.7508084916000004,2.0883757428,2.6835975426,2.7636847603000003,3.0898441446,6.5699425092,3.4933629198,3.002521603,1.3420178431999998,1.7728138413999999,3.4460173191000005,4.778314908999999,3.1652808274,4.934963471700001,1.8785009156,1.3544510201,3.4624469988,2.1248878175,1.8889761202,4.0872745414,1.053553177,4.3520041926,2.8208425863000004,0.6761538299
0.0,2.9233113994,2.4972749258,4.1511063489,2.0800223862,3.390300884,3.0341669008999994,4.1115237442,3.221297628500001,1.9485791239,4.287989882200001,4.7557444113,4.1367076786000005,1.9522480198,1.8325492885,1.8779861983,3.1745548512,4.428109875,3.9956901454,4.3555960433,1.9627039386,4.4170103675,1.6962509593,0.8686048614,1.3651446405,2.1015206457,2.7812505932,3.5366393028,2.7478928682,3.1786148715,3.3999361836999995,4.3058570243,3.2692084166,7.0671427229,2.0729061891,3.8119976364,3.2714757904,0.5943259195
